"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/20/2016","060530002","3","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"05/21/2016","060530002","3","4","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"05/22/2016","060530002","3","4","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"05/23/2016","060530002","3","2.8","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"05/24/2016","060530002","3","3.1","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"05/25/2016","060530002","3","2.7","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"05/26/2016","060530002","3","6.1","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"05/27/2016","060530002","3","9.5","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"05/28/2016","060530002","3","10.1","ug/m3 LC","42","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"05/29/2016","060530002","3","9.7","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"05/30/2016","060530002","3","7.5","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"05/31/2016","060530002","3","7.9","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/01/2016","060530002","3","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/02/2016","060530002","3","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/03/2016","060530002","3","5.1","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/04/2016","060530002","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/05/2016","060530002","3","4.6","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/06/2016","060530002","3","2.7","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/07/2016","060530002","3","2.2","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/08/2016","060530002","3","4.8","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/09/2016","060530002","3","3.7","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/10/2016","060530002","3","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/11/2016","060530002","3","7.1","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/12/2016","060530002","3","9.7","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/13/2016","060530002","3","8.8","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/14/2016","060530002","3","5.1","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/15/2016","060530002","3","3.7","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/16/2016","060530002","3","1.6","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/17/2016","060530002","3","0.3","ug/m3 LC","1","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/18/2016","060530002","3","1.6","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/19/2016","060530002","3","3.9","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/20/2016","060530002","3","5.4","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/21/2016","060530002","3","8.5","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/22/2016","060530002","3","8.3","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/23/2016","060530002","3","1.7","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/24/2016","060530002","3","3","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/25/2016","060530002","3","8.2","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/26/2016","060530002","3","6.6","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/27/2016","060530002","3","7.1","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/28/2016","060530002","3","7.2","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/29/2016","060530002","3","7.1","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"06/30/2016","060530002","3","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/01/2016","060530002","3","6.8","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/02/2016","060530002","3","2.5","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/03/2016","060530002","3","2.3","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/04/2016","060530002","3","1.8","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/05/2016","060530002","3","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/06/2016","060530002","3","3.8","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/07/2016","060530002","3","1.5","ug/m3 LC","6","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/08/2016","060530002","3","1.8","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/09/2016","060530002","3","0.8","ug/m3 LC","3","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/10/2016","060530002","3","3.7","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/11/2016","060530002","3","4.9","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/12/2016","060530002","3","4","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/13/2016","060530002","3","4.1","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/14/2016","060530002","3","4.9","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/15/2016","060530002","3","2.1","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/16/2016","060530002","3","2","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/17/2016","060530002","3","1.5","ug/m3 LC","6","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/18/2016","060530002","3","1.1","ug/m3 LC","5","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/19/2016","060530002","3","1.7","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/20/2016","060530002","3","2.2","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/21/2016","060530002","3","1.6","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/22/2016","060530002","3","1.8","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/23/2016","060530002","3","7.2","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/24/2016","060530002","3","13.2","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/25/2016","060530002","3","17","ug/m3 LC","61","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/26/2016","060530002","3","63.7","ug/m3 LC","155","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/27/2016","060530002","3","12.8","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/28/2016","060530002","3","9.4","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/29/2016","060530002","3","8.7","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/30/2016","060530002","3","10","ug/m3 LC","42","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"07/31/2016","060530002","3","28.9","ug/m3 LC","86","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"08/01/2016","060530002","3","23.7","ug/m3 LC","75","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"08/02/2016","060530002","3","53.6","ug/m3 LC","146","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"08/03/2016","060530002","3","58.2","ug/m3 LC","152","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"08/04/2016","060530002","3","56.9","ug/m3 LC","152","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"08/05/2016","060530002","3","45.2","ug/m3 LC","125","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"08/06/2016","060530002","3","62.4","ug/m3 LC","155","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"08/07/2016","060530002","3","77","ug/m3 LC","162","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"08/08/2016","060530002","3","56.6","ug/m3 LC","152","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"08/09/2016","060530002","3","15.6","ug/m3 LC","58","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"08/10/2016","060530002","3","23.7","ug/m3 LC","75","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"08/11/2016","060530002","3","31.5","ug/m3 LC","92","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"08/12/2016","060530002","3","13.6","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"08/13/2016","060530002","3","12.2","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"08/14/2016","060530002","3","3.4","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
"08/15/2016","060530002","3","3.4","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","41500","Salinas, CA","06","California","053","Monterey","36.4957666675473","-121.731571140703"
